Port, Packet #, Arrival Time, Inter-Packet Time, Inter-Message Time, messageType, sequenceId, embedded Time
M <- S, 2562, 464.995422125, 0.000853062, 2.000019073, 0x3: EVENT:PATH_DELAY_RESP, 6615, 1312261580.011773100
M <- S, 2563, 464.995432138, 0.000010014, 2.000020981, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6615, 1312261580.012285000
M -> S, 2564, 465.994431973, 0.998999834, 0.999990940, 0x0: EVENT:SYNC, 13232, 1312261581.011530900
M -> S, 2565, 465.994529963, 0.000097990, 0.999960899, 0x8: GENER:FOLLOW_UP, 13232, 1312261581.011543000
M <- S, 2566, 466.070353985, 0.075824022, 2.000119925, 0x2: EVENT:PATH_DELAY_REQ, 6598, 1312261581.087214200
M -> S, 2567, 466.070559025, 0.000205040, 2.000103951, 0x3: EVENT:PATH_DELAY_RESP, 6598, 1312261581.087467900
M -> S, 2568, 466.070644140, 0.000085115, 2.000102043, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6598, 1312261581.087671000
M -> S, 2569, 466.994443178, 0.923799038, 1.000011206, 0x0: EVENT:SYNC, 13233, 1312261582.011541400
M -> S, 2570, 466.994472027, 0.000028849, 2.000001907, 0xB: GENER:ANNOUNCE, 6616, 0.000000000
M -> S, 2571, 466.994486094, 0.000014067, 2.000000954, 0x2: EVENT:PATH_DELAY_REQ, 6616, 1312261582.011597900
M -> S, 2572, 466.994577169, 0.000091076, 1.000047207, 0x8: GENER:FOLLOW_UP, 13233, 1312261582.011554000
M <- S, 2573, 466.995467186, 0.000890017, 2.000045061, 0x3: EVENT:PATH_DELAY_RESP, 6616, 1312261582.011828900
M <- S, 2574, 466.995478153, 0.000010967, 2.000046015, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6616, 1312261582.012331000
M -> S, 2575, 467.994443178, 0.998965025, 1.000000000, 0x0: EVENT:SYNC, 13234, 1312261583.011539900
M -> S, 2576, 467.994542122, 0.000098944, 0.999964952, 0x8: GENER:FOLLOW_UP, 13234, 1312261583.011555000
M <- S, 2577, 468.070204973, 0.075662851, 1.999850988, 0x2: EVENT:PATH_DELAY_REQ, 6599, 1312261583.087066700
M -> S, 2578, 468.070415020, 0.000210047, 1.999855995, 0x3: EVENT:PATH_DELAY_RESP, 6599, 1312261583.087318900
M -> S, 2579, 468.070501089, 0.000086069, 1.999856949, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6599, 1312261583.087527000
M -> S, 2580, 468.994441032, 0.923939943, 0.999997854, 0x0: EVENT:SYNC, 13235, 1312261584.011540700
M -> S, 2581, 468.994470119, 0.000029087, 1.999998093, 0xB: GENER:ANNOUNCE, 6617, 0.000000000
M -> S, 2582, 468.994484186, 0.000014067, 1.999998093, 0x2: EVENT:PATH_DELAY_REQ, 6617, 1312261584.011595700
M -> S, 2583, 468.994567156, 0.000082970, 1.000025034, 0x8: GENER:FOLLOW_UP, 13235, 1312261584.011553000
M <- S, 2584, 468.995450020, 0.000882864, 1.999982834, 0x3: EVENT:PATH_DELAY_RESP, 6617, 1312261584.011810100
M <- S, 2585, 468.995462179, 0.000012159, 1.999984026, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6617, 1312261584.012309100
M -> S, 2586, 469.994435072, 0.998972893, 0.999994040, 0x0: EVENT:SYNC, 13236, 1312261585.011533500
M -> S, 2587, 469.994534016, 0.000098944, 0.999966860, 0x8: GENER:FOLLOW_UP, 13236, 1312261585.011545900
M <- S, 2588, 470.070234060, 0.075700045, 2.000029087, 0x2: EVENT:PATH_DELAY_REQ, 6600, 1312261585.087090300
M -> S, 2589, 470.070443153, 0.000209093, 2.000028133, 0x3: EVENT:PATH_DELAY_RESP, 6600, 1312261585.087348000
M -> S, 2590, 470.070528984, 0.000085831, 2.000027895, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6600, 1312261585.087554900
M -> S, 2591, 470.994441986, 0.923913002, 1.000006914, 0x0: EVENT:SYNC, 13237, 1312261586.011540700
M -> S, 2592, 470.994470119, 0.000028133, 2.000000000, 0xB: GENER:ANNOUNCE, 6618, 0.000000000
M -> S, 2593, 470.994485140, 0.000015020, 2.000000954, 0x2: EVENT:PATH_DELAY_REQ, 6618, 1312261586.011596000
M -> S, 2594, 470.994568110, 0.000082970, 1.000034094, 0x8: GENER:FOLLOW_UP, 13237, 1312261586.011553000
M <- S, 2595, 470.995473146, 0.000905037, 2.000023127, 0x3: EVENT:PATH_DELAY_RESP, 6618, 1312261586.011831000
M <- S, 2596, 470.995489120, 0.000015974, 2.000026941, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6618, 1312261586.012325000
M -> S, 2597, 471.994433165, 0.998944044, 0.999991179, 0x0: EVENT:SYNC, 13238, 1312261587.011532100
M -> S, 2598, 471.994539022, 0.000105858, 0.999970913, 0x8: GENER:FOLLOW_UP, 13238, 1312261587.011544900
M <- S, 2599, 472.070374966, 0.075835943, 2.000140905, 0x2: EVENT:PATH_DELAY_REQ, 6601, 1312261587.087223500
M -> S, 2600, 472.070580006, 0.000205040, 2.000136852, 0x3: EVENT:PATH_DELAY_RESP, 6601, 1312261587.087488900
M -> S, 2601, 472.070667028, 0.000087023, 2.000138044, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6601, 1312261587.087692000
M -> S, 2602, 472.994466066, 0.923799038, 1.000032902, 0x0: EVENT:SYNC, 13239, 1312261588.011559200
M -> S, 2603, 472.994497061, 0.000030994, 2.000026941, 0xB: GENER:ANNOUNCE, 6619, 0.000000000
M -> S, 2604, 472.994513035, 0.000015974, 2.000027895, 0x2: EVENT:PATH_DELAY_REQ, 6619, 1312261588.011623600
M -> S, 2605, 472.994598150, 0.000085115, 1.000059128, 0x8: GENER:FOLLOW_UP, 13239, 1312261588.011575900
M <- S, 2606, 472.995473146, 0.000874996, 2.000000000, 0x3: EVENT:PATH_DELAY_RESP, 6619, 1312261588.011779100
M <- S, 2607, 472.995494127, 0.000020981, 2.000005007, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6619, 1312261588.012315000
M -> S, 2608, 473.994470119, 0.998975992, 1.000004053, 0x0: EVENT:SYNC, 13240, 1312261589.011562600
M -> S, 2609, 473.994579077, 0.000108957, 0.999980927, 0x8: GENER:FOLLOW_UP, 13240, 1312261589.011580000
M <- S, 2610, 474.070376158, 0.075797081, 2.000001192, 0x2: EVENT:PATH_DELAY_REQ, 6602, 1312261589.087223500
M -> S, 2611, 474.070603132, 0.000226974, 2.000023127, 0x3: EVENT:PATH_DELAY_RESP, 6602, 1312261589.087490100
M -> S, 2612, 474.070691109, 0.000087976, 2.000024080, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6602, 1312261589.087714000
M -> S, 2613, 474.994472027, 0.923780918, 1.000001907, 0x0: EVENT:SYNC, 13241, 1312261590.011566200
M -> S, 2614, 474.994505167, 0.000033140, 2.000008106, 0xB: GENER:ANNOUNCE, 6620, 0.000000000
M -> S, 2615, 474.994520187, 0.000015020, 2.000007153, 0x2: EVENT:PATH_DELAY_REQ, 6620, 1312261590.011631500
M -> S, 2616, 474.994606972, 0.000086784, 1.000027895, 0x8: GENER:FOLLOW_UP, 13241, 1312261590.011583100
M <- S, 2617, 474.995496988, 0.000890017, 2.000023842, 0x3: EVENT:PATH_DELAY_RESP, 6620, 1312261590.011848000
M <- S, 2618, 474.995517969, 0.000020981, 2.000023842, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6620, 1312261590.012342000
M -> S, 2619, 475.994459152, 0.998941183, 0.999987125, 0x0: EVENT:SYNC, 13242, 1312261591.011553300
M -> S, 2620, 475.994562149, 0.000102997, 0.999955177, 0x8: GENER:FOLLOW_UP, 13242, 1312261591.011569000
M <- S, 2621, 476.070352077, 0.075789928, 1.999975920, 0x2: EVENT:PATH_DELAY_REQ, 6603, 1312261591.087191300
M -> S, 2622, 476.070585966, 0.000233889, 1.999982834, 0x3: EVENT:PATH_DELAY_RESP, 6603, 1312261591.087466000
M -> S, 2623, 476.070674181, 0.000088215, 1.999983072, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6603, 1312261591.087697000
M -> S, 2624, 476.994464159, 0.923789978, 1.000005007, 0x0: EVENT:SYNC, 13243, 1312261592.011558100
M -> S, 2625, 476.994496107, 0.000031948, 1.999990940, 0xB: GENER:ANNOUNCE, 6621, 0.000000000
M -> S, 2626, 476.994512081, 0.000015974, 1.999991894, 0x2: EVENT:PATH_DELAY_REQ, 6621, 1312261592.011623100
M -> S, 2627, 476.994598150, 0.000086069, 1.000036001, 0x8: GENER:FOLLOW_UP, 13243, 1312261592.011574000
M <- S, 2628, 476.995493174, 0.000895023, 1.999996185, 0x3: EVENT:PATH_DELAY_RESP, 6621, 1312261592.011775000
M <- S, 2629, 476.995510101, 0.000016928, 1.999992132, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6621, 1312261592.012332900
M -> S, 2630, 477.994454145, 0.998944044, 0.999989986, 0x0: EVENT:SYNC, 13244, 1312261593.011549900
M -> S, 2631, 477.994557142, 0.000102997, 0.999958992, 0x8: GENER:FOLLOW_UP, 13244, 1312261593.011565900
M <- S, 2632, 478.070427179, 0.075870037, 2.000075102, 0x2: EVENT:PATH_DELAY_REQ, 6604, 1312261593.087261000
M -> S, 2633, 478.070645094, 0.000217915, 2.000059128, 0x3: EVENT:PATH_DELAY_RESP, 6604, 1312261593.087541100
M -> S, 2634, 478.070732117, 0.000087023, 2.000057936, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6604, 1312261593.087757100
M -> S, 2635, 478.994471073, 0.923738956, 1.000016928, 0x0: EVENT:SYNC, 13245, 1312261594.011564500
M -> S, 2636, 478.994505167, 0.000034094, 2.000009060, 0xB: GENER:ANNOUNCE, 6622, 0.000000000
M -> S, 2637, 478.994520187, 0.000015020, 2.000008106, 0x2: EVENT:PATH_DELAY_REQ, 6622, 1312261594.011631000
M -> S, 2638, 478.994609118, 0.000088930, 1.000051975, 0x8: GENER:FOLLOW_UP, 13245, 1312261594.011580900
M <- S, 2639, 478.995485067, 0.000875950, 1.999991894, 0x3: EVENT:PATH_DELAY_RESP, 6622, 1312261594.011781000
M <- S, 2640, 478.995501041, 0.000015974, 1.999990940, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6622, 1312261594.012324100
M -> S, 2641, 479.994467020, 0.998965979, 0.999995947, 0x0: EVENT:SYNC, 13246, 1312261595.011560400
M -> S, 2642, 479.994582176, 0.000115156, 0.999973059, 0x8: GENER:FOLLOW_UP, 13246, 1312261595.011578100
M <- S, 2643, 480.070495129, 0.075912952, 2.000067949, 0x2: EVENT:PATH_DELAY_REQ, 6605, 1312261595.087292200
M -> S, 2644, 480.070686102, 0.000190973, 2.000041008, 0x3: EVENT:PATH_DELAY_RESP, 6605, 1312261595.087609100
M -> S, 2645, 480.070772171, 0.000086069, 2.000040054, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6605, 1312261595.087798100
M -> S, 2646, 480.994480133, 0.923707962, 1.000013113, 0x0: EVENT:SYNC, 13247, 1312261596.011571400
M -> S, 2647, 480.994515181, 0.000035048, 2.000010014, 0xB: GENER:ANNOUNCE, 6623, 0.000000000
M -> S, 2648, 480.994531155, 0.000015974, 2.000010967, 0x2: EVENT:PATH_DELAY_REQ, 6623, 1312261596.011641500
M -> S, 2649, 480.994620085, 0.000088930, 1.000037909, 0x8: GENER:FOLLOW_UP, 13247, 1312261596.011590000
M <- S, 2650, 480.995537043, 0.000916958, 2.000051975, 0x3: EVENT:PATH_DELAY_RESP, 6623, 1312261596.011807000
M <- S, 2651, 480.995558977, 0.000021935, 2.000057936, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6623, 1312261596.012373900
M -> S, 2652, 481.994469166, 0.998910189, 0.999989033, 0x0: EVENT:SYNC, 13248, 1312261597.011561600
M -> S, 2653, 481.994580030, 0.000110865, 0.999959946, 0x8: GENER:FOLLOW_UP, 13248, 1312261597.011580000
M <- S, 2654, 482.070456028, 0.075875998, 1.999960899, 0x2: EVENT:PATH_DELAY_REQ, 6606, 1312261597.087307000
M -> S, 2655, 482.070649147, 0.000193119, 1.999963045, 0x3: EVENT:PATH_DELAY_RESP, 6606, 1312261597.087570000
M -> S, 2656, 482.070734978, 0.000085831, 1.999962807, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6606, 1312261597.087760900
M -> S, 2657, 482.994467020, 0.923732042, 0.999997854, 0x0: EVENT:SYNC, 13249, 1312261598.011561600
M -> S, 2658, 482.994498968, 0.000031948, 1.999983788, 0xB: GENER:ANNOUNCE, 6624, 0.000000000
M -> S, 2659, 482.994516134, 0.000017166, 1.999984980, 0x2: EVENT:PATH_DELAY_REQ, 6624, 1312261598.011626000
M -> S, 2660, 482.994604111, 0.000087976, 1.000024080, 0x8: GENER:FOLLOW_UP, 13249, 1312261598.011578100
M <- S, 2661, 482.995496988, 0.000892878, 1.999959946, 0x3: EVENT:PATH_DELAY_RESP, 6624, 1312261598.011776000
M <- S, 2662, 482.995522022, 0.000025034, 1.999963045, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6624, 1312261598.012334100
M -> S, 2663, 483.994460106, 0.998938084, 0.999993086, 0x0: EVENT:SYNC, 13250, 1312261599.011554500
M -> S, 2664, 483.994565964, 0.000105858, 0.999961853, 0x8: GENER:FOLLOW_UP, 13250, 1312261599.011570900
M <- S, 2665, 484.070508957, 0.075942993, 2.000052929, 0x2: EVENT:PATH_DELAY_REQ, 6607, 1312261599.087348700
M -> S, 2666, 484.070727110, 0.000218153, 2.000077963, 0x3: EVENT:PATH_DELAY_RESP, 6607, 1312261599.087622900
M -> S, 2667, 484.070811987, 0.000084877, 2.000077009, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6607, 1312261599.087838900
M -> S, 2668, 484.994466066, 0.923654079, 1.000005960, 0x0: EVENT:SYNC, 13251, 1312261600.011560400
M -> S, 2669, 484.994497061, 0.000030994, 1.999998093, 0xB: GENER:ANNOUNCE, 6625, 0.000000000
M -> S, 2670, 484.994513035, 0.000015974, 1.999996901, 0x2: EVENT:PATH_DELAY_REQ, 6625, 1312261600.011624600
M -> S, 2671, 484.994600058, 0.000087023, 1.000034094, 0x8: GENER:FOLLOW_UP, 13251, 1312261600.011575900
M <- S, 2672, 484.995516062, 0.000916004, 2.000019073, 0x3: EVENT:PATH_DELAY_RESP, 6625, 1312261600.011779100
M <- S, 2673, 484.995536089, 0.000020027, 2.000014067, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6625, 1312261600.012355100
M -> S, 2674, 485.994446039, 0.998909950, 0.999979973, 0x0: EVENT:SYNC, 13252, 1312261601.011542800
M -> S, 2675, 485.994554996, 0.000108957, 0.999954939, 0x8: GENER:FOLLOW_UP, 13252, 1312261601.011557100
M <- S, 2676, 486.070600033, 0.076045036, 2.000091076, 0x2: EVENT:PATH_DELAY_REQ, 6608, 1312261601.087390900
M -> S, 2677, 486.070823193, 0.000223160, 2.000096083, 0x3: EVENT:PATH_DELAY_RESP, 6608, 1312261601.087714000
M -> S, 2678, 486.070909023, 0.000085831, 2.000097036, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6608, 1312261601.087934000
M -> S, 2679, 486.994464159, 0.923555136, 1.000018120, 0x0: EVENT:SYNC, 13253, 1312261602.011558800
M -> S, 2680, 486.994497061, 0.000032902, 2.000000000, 0xB: GENER:ANNOUNCE, 6626, 0.000000000
M -> S, 2681, 486.994512081, 0.000015020, 1.999999046, 0x2: EVENT:PATH_DELAY_REQ, 6626, 1312261602.011623400
M -> S, 2682, 486.994599104, 0.000087023, 1.000044107, 0x8: GENER:FOLLOW_UP, 13253, 1312261602.011575000
M <- S, 2683, 486.995491982, 0.000892878, 1.999975920, 0x3: EVENT:PATH_DELAY_RESP, 6626, 1312261602.011776900
M <- S, 2684, 486.995509148, 0.000017166, 1.999973059, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6626, 1312261602.012330100
M -> S, 2685, 487.994455099, 0.998945951, 0.999990940, 0x0: EVENT:SYNC, 13254, 1312261603.011551400
M -> S, 2686, 487.994559050, 0.000103951, 0.999959946, 0x8: GENER:FOLLOW_UP, 13254, 1312261603.011567100
M <- S, 2687, 488.070574999, 0.076015949, 1.999974966, 0x2: EVENT:PATH_DELAY_REQ, 6609, 1312261603.087417600
M -> S, 2688, 488.070801020, 0.000226021, 1.999977827, 0x3: EVENT:PATH_DELAY_RESP, 6609, 1312261603.087688900
M -> S, 2689, 488.070890188, 0.000089169, 1.999981165, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6609, 1312261603.087913000
M -> S, 2690, 488.994467020, 0.923576832, 1.000011921, 0x0: EVENT:SYNC, 13255, 1312261604.011560900
M -> S, 2691, 488.994506121, 0.000039101, 2.000009060, 0xB: GENER:ANNOUNCE, 6627, 0.000000000
M -> S, 2692, 488.994521141, 0.000015020, 2.000009060, 0x2: EVENT:PATH_DELAY_REQ, 6627, 1312261604.011632700
M -> S, 2693, 488.994606972, 0.000085831, 1.000047922, 0x8: GENER:FOLLOW_UP, 13255, 1312261604.011578100
M <- S, 2694, 488.995537043, 0.000930071, 2.000045061, 0x3: EVENT:PATH_DELAY_RESP, 6627, 1312261604.011832000
M <- S, 2695, 488.995548964, 0.000011921, 2.000039816, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6627, 1312261604.012383000
M -> S, 2696, 489.994450092, 0.998901129, 0.999983072, 0x0: EVENT:SYNC, 13256, 1312261605.011548300
M -> S, 2697, 489.994551182, 0.000101089, 0.999944210, 0x8: GENER:FOLLOW_UP, 13256, 1312261605.011560900
M <- S, 2698, 490.069915056, 0.075363874, 1.999340057, 0x2: EVENT:PATH_DELAY_REQ, 6610, 1312261605.086757700
M -> S, 2699, 490.070142984, 0.000227928, 1.999341965, 0x3: EVENT:PATH_DELAY_RESP, 6610, 1312261605.087029000
M -> S, 2700, 490.070230961, 0.000087976, 1.999340773, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6610, 1312261605.087256000
M -> S, 2701, 490.994469166, 0.924238205, 1.000019073, 0x0: EVENT:SYNC, 13257, 1312261606.011564000
M -> S, 2702, 490.994503021, 0.000033855, 1.999996901, 0xB: GENER:ANNOUNCE, 6628, 0.000000000
M -> S, 2703, 490.994520187, 0.000017166, 1.999999046, 0x2: EVENT:PATH_DELAY_REQ, 6628, 1312261606.011629600
M -> S, 2704, 490.994608164, 0.000087976, 1.000056982, 0x8: GENER:FOLLOW_UP, 13257, 1312261606.011580000
M <- S, 2705, 490.995582104, 0.000973940, 2.000045061, 0x3: EVENT:PATH_DELAY_RESP, 6628, 1312261606.011786900
M <- S, 2706, 490.995601177, 0.000019073, 2.000052214, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6628, 1312261606.012399000
M -> S, 2707, 491.994448185, 0.998847008, 0.999979019, 0x0: EVENT:SYNC, 13258, 1312261607.011545200
M -> S, 2708, 491.994548082, 0.000099897, 0.999939919, 0x8: GENER:FOLLOW_UP, 13258, 1312261607.011559000
M <- S, 2709, 492.069800138, 0.075252056, 1.999885082, 0x2: EVENT:PATH_DELAY_REQ, 6611, 1312261607.086610300
M -> S, 2710, 492.070028067, 0.000227928, 1.999885082, 0x3: EVENT:PATH_DELAY_RESP, 6611, 1312261607.086914100
M -> S, 2711, 492.070116997, 0.000088930, 1.999886036, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6611, 1312261607.087140100
M -> S, 2712, 492.994462013, 0.924345016, 1.000013828, 0x0: EVENT:SYNC, 13259, 1312261608.011557600
M -> S, 2713, 492.994493008, 0.000030994, 1.999989986, 0xB: GENER:ANNOUNCE, 6629, 0.000000000
M -> S, 2714, 492.994508028, 0.000015020, 1.999987841, 0x2: EVENT:PATH_DELAY_REQ, 6629, 1312261608.011618900
M -> S, 2715, 492.994600058, 0.000092030, 1.000051975, 0x8: GENER:FOLLOW_UP, 13259, 1312261608.011571900
M <- S, 2716, 492.995485067, 0.000885010, 1.999902964, 0x3: EVENT:PATH_DELAY_RESP, 6629, 1312261608.011786000
M <- S, 2717, 492.995501995, 0.000016928, 1.999900818, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6629, 1312261608.012337000
M -> S, 2718, 493.994455099, 0.998953104, 0.999993086, 0x0: EVENT:SYNC, 13260, 1312261609.011550200
M -> S, 2719, 493.994567156, 0.000112057, 0.999967098, 0x8: GENER:FOLLOW_UP, 13260, 1312261609.011565900
M <- S, 2720, 494.069791079, 0.075223923, 1.999990940, 0x2: EVENT:PATH_DELAY_REQ, 6612, 1312261609.086606300
M -> S, 2721, 494.070022106, 0.000231028, 1.999994040, 0x3: EVENT:PATH_DELAY_RESP, 6612, 1312261609.086905000
M -> S, 2722, 494.070110083, 0.000087976, 1.999993086, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6612, 1312261609.087133900
M -> S, 2723, 494.994467020, 0.924356937, 1.000011921, 0x0: EVENT:SYNC, 13261, 1312261610.011561600
M -> S, 2724, 494.994508028, 0.000041008, 2.000015020, 0xB: GENER:ANNOUNCE, 6630, 0.000000000
M -> S, 2725, 494.994524002, 0.000015974, 2.000015974, 0x2: EVENT:PATH_DELAY_REQ, 6630, 1312261610.011634800
M -> S, 2726, 494.994610071, 0.000086069, 1.000042915, 0x8: GENER:FOLLOW_UP, 13261, 1312261610.011578100
M <- S, 2727, 494.995548964, 0.000938892, 2.000063896, 0x3: EVENT:PATH_DELAY_RESP, 6630, 1312261610.011807000
M <- S, 2728, 494.995565176, 0.000016212, 2.000063181, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6630, 1312261610.012399900
M -> S, 2729, 495.994462967, 0.998897791, 0.999995947, 0x0: EVENT:SYNC, 13262, 1312261611.011557100
M -> S, 2730, 495.994570971, 0.000108004, 0.999960899, 0x8: GENER:FOLLOW_UP, 13262, 1312261611.011574000
M <- S, 2731, 496.069760084, 0.075189114, 1.999969006, 0x2: EVENT:PATH_DELAY_REQ, 6613, 1312261611.086615800
M -> S, 2732, 496.069977999, 0.000217915, 1.999955893, 0x3: EVENT:PATH_DELAY_RESP, 6613, 1312261611.086874000
M -> S, 2733, 496.070063114, 0.000085115, 1.999953032, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6613, 1312261611.087090000
M -> S, 2734, 496.994462967, 0.924399853, 1.000000000, 0x0: EVENT:SYNC, 13263, 1312261612.011558300
M -> S, 2735, 496.994495153, 0.000032187, 1.999987125, 0xB: GENER:ANNOUNCE, 6631, 0.000000000
M -> S, 2736, 496.994510174, 0.000015020, 1.999986172, 0x2: EVENT:PATH_DELAY_REQ, 6631, 1312261612.011621200
M -> S, 2737, 496.994596004, 0.000085831, 1.000025034, 0x8: GENER:FOLLOW_UP, 13263, 1312261612.011575000
M <- S, 2738, 496.995479107, 0.000883102, 1.999930143, 0x3: EVENT:PATH_DELAY_RESP, 6631, 1312261612.011800100
M <- S, 2739, 496.995499134, 0.000020027, 1.999933958, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6631, 1312261612.012332900
M -> S, 2740, 497.994457960, 0.998958826, 0.999994993, 0x0: EVENT:SYNC, 13264, 1312261613.011550700
M -> S, 2741, 497.994564056, 0.000106096, 0.999968052, 0x8: GENER:FOLLOW_UP, 13264, 1312261613.011569000
M <- S, 2742, 498.069852114, 0.075288057, 2.000092030, 0x2: EVENT:PATH_DELAY_REQ, 6614, 1312261613.086661300
M -> S, 2743, 498.070080042, 0.000227928, 2.000102043, 0x3: EVENT:PATH_DELAY_RESP, 6614, 1312261613.086966000
M -> S, 2744, 498.070167065, 0.000087023, 2.000103951, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6614, 1312261613.087192100
M -> S, 2745, 498.994467020, 0.924299955, 1.000009060, 0x0: EVENT:SYNC, 13265, 1312261614.011562300
M -> S, 2746, 498.994500160, 0.000033140, 2.000005007, 0xB: GENER:ANNOUNCE, 6632, 0.000000000
M -> S, 2747, 498.994515181, 0.000015020, 2.000005007, 0x2: EVENT:PATH_DELAY_REQ, 6632, 1312261614.011626700
M -> S, 2748, 498.994608164, 0.000092983, 1.000044107, 0x8: GENER:FOLLOW_UP, 13265, 1312261614.011578100
M <- S, 2749, 498.995495081, 0.000886917, 2.000015974, 0x3: EVENT:PATH_DELAY_RESP, 6632, 1312261614.011786900
M <- S, 2750, 498.995508194, 0.000013113, 2.000009060, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6632, 1312261614.012347900
M -> S, 2751, 499.994433165, 0.998924971, 0.999966145, 0x0: EVENT:SYNC, 13266, 1312261615.011531600
M -> S, 2752, 499.994531155, 0.000097990, 0.999922991, 0x8: GENER:FOLLOW_UP, 13266, 1312261615.011544000
M <- S, 2753, 500.069905996, 0.075374842, 2.000053883, 0x2: EVENT:PATH_DELAY_REQ, 6615, 1312261615.086764800
M -> S, 2754, 500.070108175, 0.000202179, 2.000028133, 0x3: EVENT:PATH_DELAY_RESP, 6615, 1312261615.087019900
M -> S, 2755, 500.070194006, 0.000085831, 2.000026941, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6615, 1312261615.087220000
M -> S, 2756, 500.994436979, 0.924242973, 1.000003815, 0x0: EVENT:SYNC, 13267, 1312261616.011536100
M -> S, 2757, 500.994471073, 0.000034094, 1.999970913, 0xB: GENER:ANNOUNCE, 6633, 0.000000000
M -> S, 2758, 500.994486094, 0.000015020, 1.999970913, 0x2: EVENT:PATH_DELAY_REQ, 6633, 1312261616.011597400
M -> S, 2759, 500.994568110, 0.000082016, 1.000036955, 0x8: GENER:FOLLOW_UP, 13267, 1312261616.011549000
M <- S, 2760, 500.995423079, 0.000854969, 1.999927998, 0x3: EVENT:PATH_DELAY_RESP, 6633, 1312261616.011768100
M <- S, 2761, 500.995680094, 0.000257015, 2.000171900, 0xA: GENER:PATH_DELAY_RESP_FOLLOW_UP, 6633, 1312261616.012278100
M -> S, 2762, 501.994460106, 0.998780012, 1.000023127, 0x0: EVENT:SYNC, 13268, 1312261617.011554700
M -> S, 2763, 501.994565964, 0.000105858, 0.999997854, 0x8: GENER:FOLLOW_UP, 13268, 1312261617.011570900
M <- S, 2764, 502.069864035, 0.075298071, 1.999958038, 0x2: EVENT:PATH_DELAY_REQ, 6616, 1312261617.086717100
